file,qualified_name,type,name,signature,visibility,line,description,inputs,outputs,side_effects,dependencies,dev_usage,evidence_status,review_status
gui/evtq.py,gui.evtq.EventQueue.submit,method,submit,"(self, name: str, func: Callable, *args, **kwargs)",public,73,Run a function asychoronously and submit the results to trigger an event.,"(self, name: str, func: Callable, *args, **kwargs)",,,func.__name__; self.trigger; threading.Thread; traceback.print_exc,,auto_generated,pending
gui/evtq.py,gui.evtq.EventQueue.asyncrun,method,asyncrun,"(self, func: Callable, *args, **kwargs)",public,88,Run a no-return function asynchronously,"(self, func: Callable, *args, **kwargs)",,,func.__name__; threading.Thread; traceback.print_exc,,auto_generated,pending
gui/evtq.py,gui.evtq.EventQueue.delegate,method,delegate,"(self, func: Callable, *args, **kwargs)",public,98,Run a no-return function on the main thread.,"(self, func: Callable, *args, **kwargs)",,,self._delegates,,auto_generated,pending
gui/langhelper.py,gui.langhelper.setLang,function,setLang,(lang_code: str),public,18,待人工补充,(lang_code: str),,,LangConfig.SetLangCode; MB.showinfo,,auto_generated,pending
gui/langhelper.py,gui.langhelper.add_lang_menu,function,add_lang_menu,(parent: Menu),public,27,待人工补充,(parent: Menu),,,menuLang.add_command; parent.add_cascade,,auto_generated,pending
gui/cmpbox/__init__.py,gui.cmpbox.__init__.CmpBox,class,CmpBox,,public,11,待人工补充,,,,,,auto_generated,pending
gui/cmpbox/__init__.py,gui.cmpbox.__init__.CmpBox.__init__,method,__init__,(self),dunder,12,待人工补充,(self),,,self.bind; self.create_widgets; self.folder1; self.folder2; self.folder_buf,,auto_generated,pending
gui/cmpbox/__init__.py,gui.cmpbox.__init__.CmpBox.create_widgets,method,create_widgets,(self),public,27,待人工补充,(self),,,self.config; self.destroy; self.file_listbox; self.filemenu; self.folder1_button,,auto_generated,pending
gui/cmpbox/__init__.py,gui.cmpbox.__init__.CmpBox.open_folder1,method,open_folder1,(self),public,66,待人工补充,(self),,,MB.showerror; filedialog.askdirectory; os.path; self.folder1; self.folder1_label,,auto_generated,pending
gui/cmpbox/__init__.py,gui.cmpbox.__init__.CmpBox.open_folder2,method,open_folder2,(self),public,78,待人工补充,(self),,,MB.showerror; filedialog.askdirectory; os.path; self.folder2; self.folder2_label,,auto_generated,pending
gui/cmpbox/__init__.py,gui.cmpbox.__init__.CmpBox.update_file_list,method,update_file_list,(self),public,90,待人工补充,(self),,,file.lower; files1.union; os.listdir; self.file_listbox; self.folder1,,auto_generated,pending
gui/cmpbox/__init__.py,gui.cmpbox.__init__.CmpBox.on_file_select,method,on_file_select,"(self, event)",public,100,待人工补充,"(self, event)",,,self.display_images; self.file_listbox,,auto_generated,pending
gui/cmpbox/__init__.py,gui.cmpbox.__init__.CmpBox.resize,method,resize,(self),public,106,待人工补充,(self),,,ImageTk.PhotoImage; resized_image1.thumbnail; resized_image2.thumbnail; self.image1; self.image1_label,,auto_generated,pending
gui/cmpbox/__init__.py,gui.cmpbox.__init__.CmpBox.on_resize,method,on_resize,"(self, event)",public,131,待人工补充,"(self, event)",,,self.resize,,auto_generated,pending
gui/cmpbox/__init__.py,gui.cmpbox.__init__.CmpBox.display_images,method,display_images,"(self, file_name: str)",public,134,待人工补充,"(self, file_name: str)",,,Image.open; MB.showerror; os.path; self.folder1; self.folder2,,auto_generated,pending
gui/convertbox/__init__.py,gui.convertbox.__init__.ConvertBox,class,ConvertBox,,public,10,待人工补充,,,,,,auto_generated,pending
gui/convertbox/__init__.py,gui.convertbox.__init__.ConvertBox.__init__,method,__init__,"(self, *args, **kwargs)",dunder,11,待人工补充,"(self, *args, **kwargs)",,,self.geometry; self.input_folder; self.output_folder; self.setup_ui; self.title,,auto_generated,pending
gui/convertbox/__init__.py,gui.convertbox.__init__.ConvertBox.setup_ui,method,setup_ui,(self),public,21,待人工补充,(self),,,input_frame.pack; input_select_frame.pack; output_frame.pack; output_select_frame.pack; partition_frame.columnconfigure,,auto_generated,pending
gui/convertbox/__init__.py,gui.convertbox.__init__.ConvertBox.select_input_folder,method,select_input_folder,(self),public,79,待人工补充,(self),,,filedialog.askdirectory; folder.lower; p.exists; p.name; p.parent,,auto_generated,pending
gui/convertbox/__init__.py,gui.convertbox.__init__.ConvertBox.select_output_folder,method,select_output_folder,(self),public,96,待人工补充,(self),,,filedialog.askdirectory; self.input_folder; self.output_folder,,auto_generated,pending
gui/convertbox/__init__.py,gui.convertbox.__init__.ConvertBox.execute_program,method,execute_program,(self),public,101,待人工补充,(self),,,MB.showwarning; self.execute_button; self.input_folder; self.output_folder; self.run_programs,,auto_generated,pending
gui/convertbox/__init__.py,gui.convertbox.__init__.ConvertBox.run_programs,method,run_programs,(self),public,112,待人工补充,(self),,,self.after; self.execute_first_program; self.first_program_completed,,auto_generated,pending
gui/convertbox/__init__.py,gui.convertbox.__init__.ConvertBox.execute_first_program,method,execute_first_program,(self),public,116,待人工补充,(self),,,os.path; self.auto_partition; self.input_folder; self.input_path; self.non_passenger_links,,auto_generated,pending
gui/convertbox/__init__.py,gui.convertbox.__init__.ConvertBox.first_program_completed,method,first_program_completed,"(self, result)",public,138,待人工补充,"(self, result)",,,MB.askyesno; MB.showerror; self.destroy; self.output_path; self.reset_ui,,auto_generated,pending
gui/convertbox/__init__.py,gui.convertbox.__init__.ConvertBox.reset_ui,method,reset_ui,(self),public,155,待人工补充,(self),,,self.execute_button,,auto_generated,pending
gui/mainbox/cscsveditor.py,gui.mainbox.cscsveditor.CSCSVEditor,class,CSCSVEditor,,public,10,待人工补充,,,,,,auto_generated,pending
gui/mainbox/cscsveditor.py,gui.mainbox.cscsveditor.CSCSVEditor.__init__,method,__init__,"(self, master, downcs_worker, downgs_worker, files: Optional[List[str]], **kwargs)",dunder,11,待人工补充,"(self, master, downcs_worker, downgs_worker, files: Optional[List[str]], **kwargs)",,,f.read; self._Q; self.btn_downcs; self.btn_downgs; self.downcs,,auto_generated,pending
gui/mainbox/cscsveditor.py,gui.mainbox.cscsveditor.CSCSVEditor.downcs,method,downcs,(self),public,51,待人工补充,(self),,,MB.askyesno; f.write; self.downcs_wk; self.entry_amapkey,,auto_generated,pending
gui/mainbox/cscsveditor.py,gui.mainbox.cscsveditor.CSCSVEditor.downgs,method,downgs,(self),public,57,待人工补充,(self),,,MB.askyesno; f.write; self.downgs_wk; self.entry_amapkey,,auto_generated,pending
gui/mainbox/cscsveditor.py,gui.mainbox.cscsveditor.CSCSVEditor.__readfile,method,__readfile,"(self, file: str, encoding: str)",private,63,待人工补充,"(self, file: str, encoding: str)",,,f.readline; f.readlines,,auto_generated,pending
gui/mainbox/cscsveditor.py,gui.mainbox.cscsveditor.CSCSVEditor.__load,method,__load,"(self, files: List[str])",private,72,待人工补充,"(self, files: List[str])",,,all_lines.extend; cs.strip; self._Q; self.__readfile; self.files,,auto_generated,pending
gui/mainbox/cscsveditor.py,gui.mainbox.cscsveditor.CSCSVEditor.load,method,load,"(self, files: List[str])",public,98,待人工补充,"(self, files: List[str])",,,self._Q; self.__load,,auto_generated,pending
gui/mainbox/cscsveditor.py,gui.mainbox.cscsveditor.CSCSVEditor.clear,method,clear,(self),public,101,待人工补充,(self),,,self.lb_cnt; self.tree,,auto_generated,pending
gui/mainbox/loadingbox.py,gui.mainbox.loadingbox.LoadingBox,class,LoadingBox,,public,7,待人工补充,,,,,,auto_generated,pending
gui/mainbox/loadingbox.py,gui.mainbox.loadingbox.LoadingBox.__init__,method,__init__,"(self, items: List[str], parentQ: EventQueue, **kwargs)",dunder,8,待人工补充,"(self, items: List[str], parentQ: EventQueue, **kwargs)",,,self._closed; self._pQ; self.attributes; self.cks; self.columnconfigure,,auto_generated,pending
gui/mainbox/loadingbox.py,gui.mainbox.loadingbox.LoadingBox.setText,method,setText,"(self, itm: str, val: str)",public,26,待人工补充,"(self, itm: str, val: str)",,,self._closed; self._pQ; self.cks; self.destroy; self.dkt,,auto_generated,pending
gui/mainbox/plugin.py,gui.mainbox.plugin.PluginEditor,class,PluginEditor,,public,13,待人工补充,,,,,,auto_generated,pending
gui/mainbox/plugin.py,gui.mainbox.plugin.PluginEditor.__addgetter,method,__addgetter,(self),private,14,待人工补充,(self),,,EditMode.PROP; f.selected_item; f.wait_window; plgtype.ElemShouldHave; self.get_children,,auto_generated,pending
gui/mainbox/plugin.py,gui.mainbox.plugin.PluginEditor.GetEnabledPlugins,method,GetEnabledPlugins,(self),public,28,待人工补充,(self),,,enabled_plg.append; self.get_children; self.item,,auto_generated,pending
gui/mainbox/plugin.py,gui.mainbox.plugin.PluginEditor.__init__,method,__init__,"(self, master, onEnabledSet: Callable[[Tuple[Any, ...], str], None], **kwargs)",dunder,35,待人工补充,"(self, master, onEnabledSet: Callable[[Tuple[Any, ...], str], None], **kwargs)",,,ET.Element; EditMode.COMBO; EditMode.DISABLED; EditMode.RANGELIST; EditMode.SPIN,,auto_generated,pending
gui/mainbox/plugin.py,gui.mainbox.plugin.PluginEditor.clear,method,clear,(self),public,61,待人工补充,(self),,,self.__elements,,auto_generated,pending
gui/mainbox/plugin.py,gui.mainbox.plugin.PluginEditor.add,method,add,"(self, plg_name: str, interval: Union[int, str], enabled: str, online: Union[RangeList, str], extra: Dict[str, Any], elem: Optional[ET.Element])",public,65,待人工补充,"(self, plg_name: str, interval: Union[int, str], enabled: str, online: Union[RangeList, str], extra: Dict[str, Any], elem: Optional[ET.Element])",,,ET.Element; EditMode.PROP; plg_type.ElemShouldHave; self.__elements; self.__onEnabledSet,,auto_generated,pending
gui/mainbox/plugin.py,gui.mainbox.plugin.PluginEditor.is_enabled,method,is_enabled,"(self, plg_name: str)",public,75,待人工补充,"(self, plg_name: str)",,,self.get_children; self.item,,auto_generated,pending
gui/mainbox/plugin.py,gui.mainbox.plugin.PluginEditor.save_xml,method,save_xml,"(self, filename: Union[str, Path], data: Optional[List[Tuple]])",public,81,待人工补充,"(self, filename: Union[str, Path], data: Optional[List[Tuple]])",,,ET.Element; ET.tostring; attr.items; attr.update; e.append,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditorMode,class,StationEditorMode,,public,12,待人工补充,,,,,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor,class,StationEditor,,public,17,待人工补充,,,,,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.__init__,method,__init__,"(self, master, generatorFunc, mode: StationEditorMode, file: str, **kwargs)",dunder,18,待人工补充,"(self, master, generatorFunc, mode: StationEditorMode, file: str, **kwargs)",,,EM.combo; EM.entry; EM.rangelist; EM.segfunc; EM.spin,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.mode,method,mode,(self),public,156,待人工补充,(self),,,self.__mode,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.saved,method,saved,(self),public,160,待人工补充,(self),,,self.tree,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.save,method,save,(self),public,163,待人工补充,(self),,,StationEditorMode.GS; c._bind; c._bus; c._name; c._offline,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.FindCS,method,FindCS,"(self, edge: str)",public,208,待人工补充,"(self, edge: str)",,,self.tree,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor._on_btn_find_click,method,_on_btn_find_click,(self),protected,216,待人工补充,(self),,,self.FindCS; self.entry_find,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.setPoly,method,setPoly,"(self, val: bool)",public,219,待人工补充,"(self, val: bool)",,,self.rb_poly; self.use_cscsv,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.setCSCSV,method,setCSCSV,"(self, val: bool)",public,227,待人工补充,"(self, val: bool)",,,self.rb_cscsv; self.use_cscsv,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor._pBuyChanged,method,_pBuyChanged,(self),protected,235,待人工补充,(self),,,self.entry_pbuy; self.pbuy,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor._pSellChanged,method,_pSellChanged,(self),protected,242,待人工补充,(self),,,self.entry_psell; self.psell,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor._useModeChanged,method,_useModeChanged,(self),protected,249,待人工补充,(self),,,self.entry_randN; self.entry_sel; self.useMode,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor._busModeChanged,method,_busModeChanged,(self),protected,261,待人工补充,(self),,,self.busMode; self.entry_busrandN; self.entry_bussel,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.generate,method,generate,(self),public,274,待人工补充,(self),,,ListSelection.ALL; ListSelection.GIVEN; ListSelection.RANDOM; PricingMethod.FIXED; PricingMethod.RANDOM,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.load,method,load,"(self, file: str)",public,347,待人工补充,"(self, file: str)",,,self._Q; self.__load,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.clear,method,clear,(self),public,350,待人工补充,(self),,,self.lb_cnt; self.tree,,auto_generated,pending
gui/mainbox/sedit.py,gui.mainbox.sedit.StationEditor.__load,method,__load,"(self, file: str)",private,354,待人工补充,"(self, file: str)",,,StationEditorMode.GS; cs._bind; cs._name; cs._offline; cs._pbuy,,auto_generated,pending
gui/mainbox/utils.py,gui.mainbox.utils.showerr,function,showerr,(msg: str),public,11,待人工补充,(msg: str),,,MB.showerror,,auto_generated,pending
gui/mainbox/utils.py,gui.mainbox.utils.showwarn,function,showwarn,(msg: str),public,14,待人工补充,(msg: str),,,MB.showwarning,,auto_generated,pending
gui/mainbox/utils.py,gui.mainbox.utils.try_int,function,try_int,"(s: str, name: str) -> int",public,17,待人工补充,"(s: str, name: str) -> int",,,,,auto_generated,pending
gui/mainbox/utils.py,gui.mainbox.utils.try_float,function,try_float,"(s: str, name: str) -> float",public,21,待人工补充,"(s: str, name: str) -> float",,,,,auto_generated,pending
gui/mainbox/utils.py,gui.mainbox.utils.try_split,function,try_split,"(s: str, name: str, sep: str) -> List[str]",public,25,待人工补充,"(s: str, name: str, sep: str) -> List[str]",,,p.strip; s.split,,auto_generated,pending
gui/mainbox/utils.py,gui.mainbox.utils.errwrapper,function,errwrapper,(func),public,33,待人工补充,(func),,,f.write; functools.wraps; traceback.format_exc,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox,class,MainBox,,public,32,待人工补充,,,,,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.__OnPluginEnabledSet,method,__OnPluginEnabledSet,"(self, itm: Tuple[Any, ...], v: str)",private,33,待人工补充,"(self, itm: Tuple[Any, ...], v: str)",,,self.sim_plglist; self.sim_statistic,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.__init__,method,__init__,"(self, to_open: str)",dunder,37,待人工补充,"(self, to_open: str)",,,EditMode.PDFUNC; StationEditorMode.FCS; StationEditorMode.GS; StationEditorMode.SCS; ctl.btn_regen,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.on_load_state_changed,method,on_load_state_changed,(self),public,465,待人工补充,(self),,,self.combo_ralgo; self.entry_end; self.entry_seed; self.entry_start; self.entry_step,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.netsave,method,netsave,(self),public,477,待人工补充,(self),,,filedialog.asksaveasfilename; self.cv_net; self.setStatus,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.veh_par_edit,method,veh_par_edit,"(self, var: StringVar)",public,492,待人工补充,"(self, var: StringVar)",,,e.wait_window,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.saved,method,saved,(self),public,499,待人工补充,(self),,,self.FCS_editor; self.SCS_editor; self.cv_net; self.sim_plglist,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.save,method,save,(self),public,502,待人工补充,(self),,,self.FCS_editor; self.SCS_editor; self.cv_net; self.saveNet; self.sim_plglist,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.get_default_grid_path,method,get_default_grid_path,(self) -> str,public,508,待人工补充,(self) -> str,,,self.folder,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.get_default_roadnet_path,method,get_default_roadnet_path,(self) -> str,public,511,待人工补充,(self) -> str,,,self.folder,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.saveNet,method,saveNet,(self),public,514,待人工补充,(self),,,gpath.lower; npath.lower; os.remove; self.cv_net; self.get_default_grid_path,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.onDestroy,method,onDestroy,(self),public,531,待人工补充,(self),,,MB.askyesnocancel; self.destroy; self.save; self.saved,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.simulate,method,simulate,(self),public,539,待人工补充,(self),,,MB.askyesno; commands.append; f.write; logs.append; platform.system,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.savePlugins,method,savePlugins,(self),public,628,待人工补充,(self),,,self.__checkFolderOpened; self.folder; self.setStatus; self.sim_plglist; self.state,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.__checkFolderOpened,method,__checkFolderOpened,(self),private,648,待人工补充,(self),,,self.folder,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._load_tg,method,_load_tg,"(self, after: OAfter)",protected,654,待人工补充,"(self, after: OAfter)",,,self.folder; self.tg; traceback.print_exc,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._load,method,_load,"(self, loads: Optional[List[str]], async_: bool)",protected,664,待人工补充,"(self, loads: Optional[List[str]], async_: bool)",,,self._Q; self.__load_part2; self._ldfrm; self.after; self.folder,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.__load_part2,method,__load_part2,"(self, loads: Set[str], async_: bool)",private,675,待人工补充,"(self, loads: Set[str], async_: bool)",,,V2SimConfig.load; f.write; lb.config; res.grid; res.sumo,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._set_uxsim_panel_enabled,method,_set_uxsim_panel_enabled,"(self, val: bool)",protected,812,待人工补充,"(self, val: bool)",,,self.sim_cb_ux_no_para; self.sim_cb_ux_rand; self.sim_cb_ux_show_info,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._set_sumo_panel_enabled,method,_set_sumo_panel_enabled,"(self, val: bool)",protected,818,待人工补充,"(self, val: bool)",,,self.sim_cb_sumo_ignore_driving; self.sim_cb_sumo_raise_routing_error; self.sim_cb_sumo_show,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._load_plugins,method,_load_plugins,(self),protected,824,待人工补充,(self),,,PluginPDN.ElemShouldHave; attr.update; enabled.upper; et.getroot; p.attrib,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._load_fcs,method,_load_fcs,"(self, afterx: OAfter)",protected,884,待人工补充,"(self, afterx: OAfter)",,,self.FCS_editor; self.sim_statistic; self.state,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._load_scs,method,_load_scs,"(self, afterx: OAfter)",protected,901,待人工补充,"(self, afterx: OAfter)",,,self.SCS_editor; self.sim_statistic; self.state,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._load_gs,method,_load_gs,"(self, afterx: OAfter)",protected,918,待人工补充,"(self, afterx: OAfter)",,,self.GS_editor; self.sim_statistic; self.state,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._load_cscsv,method,_load_cscsv,"(self, after: OAfter)",protected,934,待人工补充,"(self, after: OAfter)",,,files.append; self.CsCsv_editor; self.state,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._load_network,method,_load_network,"(self, tab_ret, after: OAfter)",protected,946,待人工补充,"(self, tab_ret, after: OAfter)",,,PowerGrid.fromFile; RoadNet.load; el.getProjectorOrNone; self._Q; self.lb_gridsave,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.on_cvnet_loaded,method,on_cvnet_loaded,"(self, el: RoadNet, pdn: Optional[PowerGrid], after: OAfter)",public,963,待人工补充,"(self, el: RoadNet, pdn: Optional[PowerGrid], after: OAfter)",,,pdn.Sb_MVA; pdn.Ub; self.cv_net; self.lb_puvalues,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.openFolder,method,openFolder,(self),public,969,待人工补充,(self),,,filedialog.askdirectory; init_dir.exists; init_dir.mkdir; self._load; self.folder,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.generateCS,method,generateCS,"(self, ctl: StationEditor, cscsv_mode: int, **kwargs)",public,977,待人工补充,"(self, ctl: StationEditor, cscsv_mode: int, **kwargs)",,,StationEditorMode.GS; ctl.mode; kwargs.pop; self._Q; self._load,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.generateVeh,method,generateVeh,(self),public,1023,待人工补充,(self),,,TripsGenMode.AUTO; TripsGenMode.NODE; TripsGenMode.POLY; TripsGenMode.TAZ; self._Q,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.draw,method,draw,(self),public,1064,待人工补充,(self),,,self.__checkFolderOpened; self.cv_net; self.entry_Ledges; x.strip,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.CSCSVDownloadWorker,method,CSCSVDownloadWorker,(self),public,1070,待人工补充,(self),,,self.CsCsv_editor; self._Q; self.__checkFolderOpened; self._load; self.folder,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.GSCSVDownloadWorker,method,GSCSVDownloadWorker,(self),public,1084,待人工补充,(self),,,self.CsCsv_editor; self._Q; self.__checkFolderOpened; self._load; self.folder,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox.setStatus,method,setStatus,"(self, text: str)",public,1098,待人工补充,"(self, text: str)",,,self.sbar,,auto_generated,pending
gui/mainbox/__init__.py,gui.mainbox.__init__.MainBox._win,method,_win,(self),protected,1101,待人工补充,(self),,,self.title,,auto_generated,pending
gui/mainbox/controls/lipad.py,gui.mainbox.controls.lipad.LogItemPad,class,LogItemPad,,public,6,待人工补充,,,,,,auto_generated,pending
gui/mainbox/controls/lipad.py,gui.mainbox.controls.lipad.LogItemPad.__init__,method,__init__,"(self, master, title: str, stapool: StaPool, **kwargs)",dunder,7,待人工补充,"(self, master, title: str, stapool: StaPool, **kwargs)",,,cb.pack; self.__stapool; self._bvs; self._cbs; stapool.GetAllLogItem,,auto_generated,pending
gui/mainbox/controls/lipad.py,gui.mainbox.controls.lipad.LogItemPad.__getitem__,method,__getitem__,"(self, key: str)",dunder,19,待人工补充,"(self, key: str)",,,self._bvs,,auto_generated,pending
gui/mainbox/controls/lipad.py,gui.mainbox.controls.lipad.LogItemPad.__setitem__,method,__setitem__,"(self, key: str, val: bool)",dunder,22,待人工补充,"(self, key: str, val: bool)",,,self._bvs,,auto_generated,pending
gui/mainbox/controls/lipad.py,gui.mainbox.controls.lipad.LogItemPad.enable,method,enable,"(self, key: str)",public,25,待人工补充,"(self, key: str)",,,self._cbs,,auto_generated,pending
gui/mainbox/controls/lipad.py,gui.mainbox.controls.lipad.LogItemPad.disable,method,disable,"(self, key: str)",public,28,待人工补充,"(self, key: str)",,,self._cbs,,auto_generated,pending
gui/mainbox/controls/lipad.py,gui.mainbox.controls.lipad.LogItemPad.setEnabled,method,setEnabled,"(self, key: str, v: bool)",public,31,待人工补充,"(self, key: str, v: bool)",,,self._cbs,,auto_generated,pending
gui/mainbox/controls/lipad.py,gui.mainbox.controls.lipad.LogItemPad.getSelected,method,getSelected,(self),public,37,待人工补充,(self),,,self._bvs; v.get,,auto_generated,pending
gui/mainbox/controls/lipad.py,gui.mainbox.controls.lipad.LogItemPad.check_by_enabled_plugins,method,check_by_enabled_plugins,"(self, enabled_plugins: Iterable[str])",public,40,待人工补充,"(self, enabled_plugins: Iterable[str])",,,self.__stapool; self._bvs; self.disable; self.enable; sta_type.GetPluginDependency,,auto_generated,pending
gui/mainbox/controls/lipad.py,gui.mainbox.controls.lipad.LogItemPad.__contains__,method,__contains__,"(self, key: str)",dunder,54,待人工补充,"(self, key: str)",,,self._bvs,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network._removesuffix,function,_removesuffix,"(s: str, suffix: str) -> str",protected,17,待人工补充,"(s: str, suffix: str) -> str",,,s.endswith,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.itemdesc,class,itemdesc,,public,23,待人工补充,,,,,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC,class,BIDC,,public,27,待人工补充,,,,,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC.__init__,method,__init__,"(self, categories: Iterable[str])",dunder,28,待人工补充,"(self, categories: Iterable[str])",,,self._cls; self._mp; self._rv,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC.classes,method,classes,(self),public,34,待人工补充,(self),,,self._cls,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC.add,method,add,"(self, id: int, cls: str, item: Any)",public,37,待人工补充,"(self, id: int, cls: str, item: Any)",,,self._mp; self._rv,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC.pop,method,pop,"(self, id: int)",public,44,待人工补充,"(self, id: int)",,,self._mp; self._rv,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC.remove,method,remove,"(self, item: Any)",public,48,待人工补充,"(self, item: Any)",,,self._mp; self._rv,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC.get,method,get,"(self, id: int)",public,52,待人工补充,"(self, id: int)",,,self._mp,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC.set_desc,method,set_desc,"(self, id: int, desc: Any)",public,55,待人工补充,"(self, id: int, desc: Any)",,,self._mp,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC.__getitem__,method,__getitem__,"(self, id: int)",dunder,59,待人工补充,"(self, id: int)",,,self._mp,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC.__setitem__,method,__setitem__,"(self, id: int, val: Union[itemdesc, Tuple[str, Any]])",dunder,62,待人工补充,"(self, id: int, val: Union[itemdesc, Tuple[str, Any]])",,,self._mp; self.add; self.pop; val.desc; val.type,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.BIDC.queryID,method,queryID,"(self, item: Any, cls: str)",public,72,待人工补充,"(self, item: Any, cls: str)",,,self._rv,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.NetworkPanel,class,NetworkPanel,,public,75,待人工补充,,,,,,auto_generated,pending
gui/mainbox/controls/network.py,gui.mainbox.controls.network.NetworkPanel._draw_done_center,method,_draw_done_center,(self),protected,76,待人工补充,(self),,,self.__en; self._center,,auto_generated,pending
